Column1,asin,ISBN10,title,author,genre,subgenre,currency,final_price,initial_price,domain,format_1_type,format_1_price,format_2_type,format_2_price,format_3_type,format_3_price,rating,reviews_count,overall_best_seller_rank,seller_id,seller_name,timestamp
1012,0679891153,9780679891154,There S No Place Like Space,Tish RabeAristides Ruiz,Children's Books,Fiction,USD,8.98,9.99,www.amazon.com,Kindle ,9.99,Paperback ,85.06,,NA,4.8,22023,247,ATVPDKIKX0DER,Estes Enterprise,12/21/2021
1013,B08L9MPPNJ,,These Tangled Vines,"Julianne MacLean (Author), Carlotta Brentan (Narrator), Brilliance Audio (Publisher) & 0 more",Literature & Fiction,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Paperback ,7.99,Audio CD ,14.99,4.4,36586,2126,,Amazon,12/21/2021
1014,B08MPVFL46,,These Toxic Things,Rachel Howzell Hall,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Hardcover ,15.66,Paperback ,11.19,4.1,11791,1598,,Amazon,12/21/2021
1015,0062457802,0062457802,They Both Die At The End,Adam Silvera,Teen & Young Adult,Fiction,USD,8.07,12.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,NA,4.7,18823,149,ATVPDKIKX0DER,Amazon,12/21/2021
1016,0785833528,0785833528,Think And Grow Rich,Napoleon Hill,Business & Money,Business Culture,USD,7.89,9.99,www.amazon.com,Kindle ,2.99,Audiobook ,0,Paperback ,7.49,4.7,57412,2095,ATVPDKIKX0DER,Amazon,12/21/2021
1017,1982134488,1982134488,Think Like A Monk,Jay Shetty,"Health, Fitness & Dieting",Alternative Medicine,USD,13,27,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,14.19,4.8,24871,515,ATVPDKIKX0DER,Amazon,12/21/2021
1018,0374275637,0374275637,Thinking Fast And Slow,Daniel Kahneman,Business & Money,Management & Leadership,USD,21.99,35,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,11.29,4.6,22138,5977,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1019,159514188X,1595147888,Thirteen Reasons Why,Jay Asher,Teen & Young Adult,Fiction,USD,8.39,10.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,15.57,4.5,12152,24499,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1020,0316426725,0316426725,This Is Going To Hurt,Adam Kay,Biographies & Memoirs,Professionals & Academics,USD,24.99,28,www.amazon.com,Paperback ,15.96,Audio CD ,21.42,,NA,4.6,31432,91884,ATVPDKIKX0DER,MaddysAttic2019,12/21/2021
1021,1542019818,1542019818,This Magnificent Dappled Sea,David Biro,Literature & Fiction,Fiction,USD,6.49,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,Audio CD ,14.99,4.2,16688,24789,ATVPDKIKX0DER,Amazon,12/21/2021
1022,1476749302,1476749302,This Tender Land,William Kent Krueger,Literature & Fiction,Fiction,USD,9.76,17,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,14.79,4.6,19033,2074,ATVPDKIKX0DER,Vivé Liber Books LLC,12/21/2021
1023,1547601329,1547601329,Throne Of Glass,Sarah J. Maas,Teen & Young Adult,Fiction,USD,28.49,35,www.amazon.com,Kindle ,6.26,Audiobook ,0,Paperback ,9.96,4.6,19933,22418,ATVPDKIKX0DER,Goodwill Industries of Kansas Inc,12/21/2021
1024,0060935464,0060935464,To Kill A Mockingbird,Harper Lee,Literature & Fiction,Fiction,USD,7.19,15.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,21.22,4.8,53270,618,ATVPDKIKX0DER,Jenson Books Inc.,12/21/2021
1025,0062420704,0062420704,To Kill A Mockingbird 50th Anniversary Edition,Harper Lee,Literature & Fiction,Fiction,USD,21.22,27.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,7.19,4.8,53270,7826,ATVPDKIKX0DER,MediaFlow,12/21/2021
1026,0063141256,0063141256,To Sir Phillip With Love,Julia Quinn,Literature & Fiction,Women's Fiction,USD,7.1,16.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,17.89,4.6,15975,10804,ATVPDKIKX0DER,Prime 1 Books,12/21/2021
1027,1982141468,1982141468,Too Much And Never Enough,by Mary L. Trump Ph.D. (Author),Biographies & Memoirs,Leaders & Notable People,USD,12.95,28,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,13.73,4.6,100137,4086,ATVPDKIKX0DER,Murfbooks,12/21/2021
1028,1501190660,1501190660,Total Power,Kyle Mills,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,7.48,9.99,www.amazon.com,Kindle ,8.99,Audiobook ,0,Hardcover ,9.92,4.5,15051,17542,ATVPDKIKX0DER,New Legacy Books,12/21/2021
1029,168119922X,168119922X,Tower Of Dawn,Sarah J. Maas,Teen & Young Adult,Fiction,USD,6.89,11.99,www.amazon.com,Kindle ,6.55,Audiobook ,0,Hardcover ,18.76,4.7,10912,5887,ATVPDKIKX0DER,Amazon,12/21/2021
1030,1686456964,1686456964,Trace Letters,Sujatha Lalgudi,Children's Books,Education & Reference,USD,5.95,NA,www.amazon.com,,NA,,NA,,NA,4.8,14782,405,ATVPDKIKX0DER,Amazon,12/21/2021
1031,1449494862,1449494862,Trapped In A Video Game,Dustin Brady,Children's Books,Growing Up & Facts of Life,USD,4.99,9.99,www.amazon.com,Kindle & comiXology ,0,Audiobook ,0,Hardcover ,10.5,4.7,10112,472,ATVPDKIKX0DER,Amazon,12/21/2021
1032,B009YQ72CU,,Tripwire,"Lee Child (Author), Johnathan McClain (Narrator), Penguin Audio (Publisher) & 0 more","Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,30.99,Paperback ,11.99,4.5,13239,1375,,Amazon,12/21/2021
1033,0316498939,0316498939,Troubled Blood,Robert Galbraith,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,14.5,29,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,15.49,4.6,42894,17234,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
1034,0316435589,0316435589,Troubles In Paradise,Elin Hilderbrand,Literature & Fiction,Fiction,USD,14,28,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,13.08,4.5,14680,31188,ATVPDKIKX0DER,UniqueStorez,12/21/2021
1035,0394555287,0394555287,Trump,Donald J. TrumpTony Schwartz,Biographies & Memoirs,Leaders & Notable People,USD,16.63,28,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,13.33,4.7,11170,11950,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1036,0385484518,0385484518,Tuesdays With Morrie,Mitch Albom,Self-Help,Death & Grief,USD,12.99,25.95,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,7.51,4.8,14255,6231,ATVPDKIKX0DER,VMG Books & Media,12/21/2021
1037,1529018587,1529018587,Twas The Nightshift Before Christmas,Adam Kay,Biographies & Memoirs,Professionals & Academics,USD,15.72,19.99,www.amazon.com,Kindle ,8.79,Audiobook ,0,Audio CD ,23.56,4.6,13173,179067,ATVPDKIKX0DER,Clickgoodwill,12/21/2021
1038,0486411435,0486411435,Twelve Years A Slave,Solomon Northup,History,Americas,USD,7.99,9.95,www.amazon.com,Kindle ,0.25,Audiobook ,0,Hardcover ,12.47,4.6,15993,157256,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
1039,0316015849,0316015849,Twilight,Stephenie Meyer,Teen & Young Adult,Science Fiction & Fantasy,USD,10.16,16.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,17.99,4.7,18585,1819,ATVPDKIKX0DER,Amazon,12/21/2021
1040,0399180214,0399180214,Twisted Twenty Six,Janet Evanovich,Literature & Fiction,Humor & Satire,USD,7.48,9.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,14.86,4.7,14669,10125,ATVPDKIKX0DER,Good Books Will Follow,12/21/2021
1041,1476753180,1476753180,Ugly Love,Colleen Hoover,Literature & Fiction,Fiction,USD,10.19,16.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,NA,4.7,18922,113,ATVPDKIKX0DER,Amazon,12/21/2021
1042,1400064163,9781400064168,Unbroken,Laura Hillenbrand,Biographies & Memoirs,Leaders & Notable People,USD,13.92,30,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,11.7,4.8,32491,1747,ATVPDKIKX0DER,California Book Bag,12/21/2021
1043,0062803832,0062803832,Unfu K Yourself,Gary John Bishop,Self-Help,Happiness,USD,12.99,21.99,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,11.95,4.6,16512,1340,ATVPDKIKX0DER,YHHWORLDREAD,12/21/2021
1044,1999896963,1999896963,Unicorn Coloring Book,Silly Bear,Children's Books,"Arts, Music & Photography",USD,4.99,NA,www.amazon.com,Spiral-bound ,15.95,,NA,,NA,4.8,16649,62,ATVPDKIKX0DER,Amazon,12/21/2021
1045,B07P5BPVGM,,Unspeakable Things,Jess Lourey,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Paperback ,11.99,Audio CD ,14.99,4.2,17923,1882,,Amazon,12/21/2021
1046,059340047X,059340047X,Untamed,Glennon Doyle,Christian Books & Bibles,Christian Living,USD,16.73,30,www.amazon.com,Kindle ,14.99,Audiobook ,0,Hardcover ,16.73,4.6,56480,4157,ATVPDKIKX0DER,Seattlegoodwill,12/21/2021
1047,1421561328,1421561328,Uzumaki,by Junji Ito (Author),Comics & Graphic Novels,Manga,USD,9.99,NA,www.amazon.com,Kindle & comiXology ,9.99,,NA,,NA,4.9,12141,7476,,Amazon,12/21/2021
1048,1538724731,1538724731,Verity,Colleen Hoover,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,13.08,16.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,19.89,4.6,42924,108,ATVPDKIKX0DER,Amazon,12/21/2021
1049,0778360016,0778360016,Virgin River,Robyn Carr,Literature & Fiction,Dramas & Plays,USD,10.69,16.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,20.99,4.6,11102,6302,ATVPDKIKX0DER,R&K Accounting,12/21/2021
1050,0786966017,0786966017,Volo S Guide To Monsters,Wizards RPG Team,Humor & Entertainment,Puzzles & Games,USD,26.49,49.95,www.amazon.com,,NA,,NA,,NA,4.9,11531,1014,ATVPDKIKX0DER,Amazon,12/21/2021
1051,0385302320,0385302320,Voyager,Diana Gabaldon,Literature & Fiction,Fiction,USD,28.99,35,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,7.4,4.8,15337,33243,ATVPDKIKX0DER,Mr carters,12/21/2021
1052,B012C0PFCS,,Vtech Musical Rhymes Book Pink,VTech,"Games,Learning & Education,Electronic Learning Toys,Books]",,USD,17.99,NA,www.amazon.com,,NA,,NA,,NA,4.8,18477,81,ATVPDKIKX0DER,Amazon,12/21/2021
1053,0762462876,0762462876,Wacky Waving Inflatable Tube Guy,"by Conor Riordan (Author), Gemma Correll (Illustrator)",Humor & Entertainment,Humor,USD,6.79,12.95,www.amazon.com,,NA,,NA,,NA,4,33666,16,ATVPDKIKX0DER,Amazon,12/21/2021
1054,142319957X,9781423199571,Waiting Is Not Easy,Mo Willems,Children's Books,Growing Up & Facts of Life,USD,5.42,9.99,www.amazon.com,Paperback ,9.31,,NA,,NA,4.8,12801,388,ATVPDKIKX0DER,Amazon,12/21/2021
1055,B0844QMMPD,,Walk The Wire,"David Baldacci (Author), Kyf Brewer (Narrator), Orlagh Cassidy (Narrator), Grand Central Publishing (Publisher) & 1 more",Literature & Fiction,Action & Adventure,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,13,Paperback ,9.98,4.5,21074,16447,,Amazon,12/21/2021
1056,0062563297,0062563297,War Lord,Bernard Cornwell,Literature & Fiction,Fiction,USD,18.29,28.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,14.28,4.8,11275,37634,ATVPDKIKX0DER,MollyinTexas,12/21/2021
1057,1250759668,1250759668,We Begin At The End,Chris Whitaker,Literature & Fiction,Fiction,USD,16.79,27.99,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,17.99,4.4,11312,5187,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
1058,0679832270,0679832270,We Re Different We Re The Same,Joe Mathieu,Children's Books,Growing Up & Facts of Life,USD,3.3,4.99,www.amazon.com,Kindle ,4.99,Hardcover ,8.99,Board book ,9.71,4.9,10132,3932,ATVPDKIKX0DER,Amazon,12/21/2021
1059,0689815816,0689815816,We Re Going On A Bear Hunt,Michael Rosen,Children's Books,Early Learning,USD,7.99,NA,www.amazon.com,Hardcover ,14.99,Paperback ,7.99,Audio CD ,298.87,4.8,10531,1440,ATVPDKIKX0DER,Amazon,12/21/2021
1060,038574126X,9780385741262,We Were Liars,E. Lockhart,Teen & Young Adult,Fiction,USD,12.2,17.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,5.98,4.5,31424,10978,ATVPDKIKX0DER,Bay State Book Company,12/21/2021
1061,0143134760,0143134760,We Were The Lucky Ones,Georgia Hunter,Literature & Fiction,Fiction,USD,8.79,9.99,www.amazon.com,Kindle ,8.99,Audiobook ,0,Hardcover ,42.16,4.7,10610,31061,ATVPDKIKX0DER,illventure,12/21/2021
1062,154202174X,154202174X,West With Giraffes,Lynda Rutledge,Literature & Fiction,Fiction,USD,17.99,24.95,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,8.79,4.7,35412,18153,ATVPDKIKX0DER,Amazon,12/21/2021
1063,0425247449,0425247449,What Alice Forgot,Liane Moriarty,Literature & Fiction,Fiction,USD,11.2,16,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,31.99,4.4,17738,10740,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1064,0544272994,0544272994,What If,Randall Munroe,Humor & Entertainment,Humor,USD,14.79,28,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,NA,4.7,15720,1108,ATVPDKIKX0DER,Goodwill of Colorado,12/21/2021
1065,069284838X,069284838X,What Should Danny Do,Adir Levy,Children's Books,Growing Up & Facts of Life,USD,14.69,21.99,www.amazon.com,,NA,,NA,,NA,4.8,19821,147,ATVPDKIKX0DER,Amazon Warehouse,12/21/2021
1066,1503904598,1503904598,What The Wind Knows,Amy Harmon,Literature & Fiction,Fiction,USD,8.19,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,Audio CD ,20.5,4.6,13912,18148,ATVPDKIKX0DER,Goodwill NWNC,12/21/2021
1067,0761187480,0761187480,What To Expect When You Re Expecting,Heidi Murkoff,"Health, Fitness & Dieting",Women's Health,USD,13.07,17.95,www.amazon.com,Kindle ,9.4,Audiobook ,0,Hardcover ,23.2,4.8,25304,248,ATVPDKIKX0DER,Media Trading Inc,12/21/2021
1068,1471147525,1471147525,What To Expect When You Re Expecting 5th Edition,by Heidi E Murkoff (Author),"Health, Fitness & Dieting",Women's Health,USD,20.32,NA,www.amazon.com,Kindle ,9.4,Audiobook ,0,Hardcover ,23.2,4.8,25304,52974,ATVPDKIKX0DER,awesomebooksusa,12/21/2021
1069,081298840X,081298840X,When Breath Becomes Air,Paul KalanithiAbraham Verghese,Medical Books,Medicine,USD,14.63,26,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,14.1,4.7,22457,945,ATVPDKIKX0DER,Luxifi,12/21/2021
1070,0593193024,0593193024,When God Made You,Matthew Paul Turner,Children's Books,Fiction,USD,7.39,8.99,www.amazon.com,Kindle ,4.99,Audiobook ,0,Hardcover ,8.33,4.9,16525,9380,ATVPDKIKX0DER,Amazon,12/21/2021
1071,0063141280,0063141280,When He Was Wicked,Julia Quinn,Literature & Fiction,Women's Fiction,USD,6.9,16.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,12.89,4.6,14459,17627,ATVPDKIKX0DER,Missouri_Goodwill_Industries,12/21/2021
1072,1542004527,1542004527,When We Believed In Mermaids,Barbara O'Neal,Literature & Fiction,Fiction,USD,6.69,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,MP3 CD ,14.99,4.5,46944,2752,ATVPDKIKX0DER,New Chapter Recycling,12/21/2021
1073,0385374151,0385374151,Where Do Diggers Sleep At Night,Brianna Caplan SayresChristian Slade,Children's Books,Growing Up & Facts of Life,USD,7.18,7.99,www.amazon.com,Kindle ,9.99,Library Binding ,10.92,,NA,4.8,11705,826,ATVPDKIKX0DER,Amazon,12/21/2021
1074,0689835604,0689835604,Where Is Baby S Belly Button A Lift The Flap Book,Karen Katz,Children's Books,"Science, Nature & How It Works",USD,4.98,5.99,www.amazon.com,Hardcover ,23.86,,NA,,NA,4.8,10439,1132,ATVPDKIKX0DER,goodwill_ind_of_mid_tn,12/21/2021
1075,0399240462,0399240462,Where S Spot,Eric Hill,Children's Books,Animals,USD,4.97,7.99,www.amazon.com,Kindle ,9.79,Hardcover ,19.48,Paperback ,7.99,4.8,23322,104,ATVPDKIKX0DER,Amazon,12/21/2021
1076,072326340X,072326340X,Where S Spot Original Lift The Flap,by HILL ERIC (Author),Children's Books,"Activities, Crafts & Games",USD,19.48,NA,www.amazon.com,Kindle ,9.79,Paperback ,7.99,Mass Market Paperback ,18.78,4.8,23322,60057,A25X5FLQ1MMXNX,TheWorldShopUSATheWorldShopUSABahamut Media,12/21/2021
1077,0735219095,0735219095,Where The Crawdads Sing,Delia Owens,Literature & Fiction,Fiction,USD,12.4,26,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,9.98,4.8,196572,669,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1078,1503904911,1503904911,Where The Forest Meets The Stars,Glendy Vanderah,Literature & Fiction,Fiction,USD,6.99,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,15.99,4.5,26551,3509,ATVPDKIKX0DER,Great Time Books,12/21/2021
1079,0399551239,0399551239,Where The Red Fern Grows,Wilson Rawls,Children's Books,Fiction,USD,13.69,16.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Paperback ,8.99,4.8,10395,7614,ATVPDKIKX0DER,4U Books and More,12/21/2021
1080,0060254920,0060254920,Where The Wild Things Are,Maurice Sendak,Children's Books,Science Fiction & Fantasy,USD,13.2,19.95,www.amazon.com,Audiobook Audiobook ,0,Paperback ,5,Audio CD ,28.42,4.9,27536,463,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1081,0385546572,0385546572,While Justice Sleeps,Stacey Abrams,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,16.01,28,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,18.49,4.5,10813,2609,ATVPDKIKX0DER,MLan eCommerce,12/21/2021
1082,0807047414,0807047414,White Fragility,"by Dr. Robin DiAngelo (Author), Michael Eric Dyson (Foreword)",History,Americas,USD,8.16,16,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,21.95,4.5,37817,2186,ATVPDKIKX0DER,Wyoming Book Company LLC,12/21/2021
1083,0399144463,0399144463,Who Moved My Cheese,Spencer Johnson,Business & Money,Business Culture,USD,8.89,22,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,10.39,4.6,12738,1652,ATVPDKIKX0DER,Green Namu,12/21/2021
1084,1580627560,1580627560,Why Men Love Bitches,Sherry Argov,Self-Help,Relationships,USD,6.39,15.95,www.amazon.com,Kindle ,11.99,,NA,,NA,4.7,12714,963,ATVPDKIKX0DER,Amazon,12/21/2021
1085,1501144316,1501144316,Why We Sleep,Matthew Walker,Medical Books,Medicine,USD,17.72,28,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,10.29,4.7,14807,8662,ATVPDKIKX0DER,KF Sales Co,12/21/2021
1086,0307476073,0307476073,Wild,Cheryl Strayed,Travel,United States,USD,9.29,18,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,14.46,4.5,21315,5640,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
1087,1538748215,1538748215,Win,Harlan Coben,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,14.5,29,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,13.08,4.4,21961,11480,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
1088,0312663153,0312663153,Winter Garden,Kristin Hannah,Literature & Fiction,Fiction,USD,7.56,17.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,16.48,4.6,18128,1960,ATVPDKIKX0DER,Amazon,12/21/2021
1089,0451468228,0451468228,Winter Of The World,Ken Follett,Literature & Fiction,Fiction,USD,8.52,10.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Library Binding ,13.55,4.6,15256,29766,ATVPDKIKX0DER,giggil,12/21/2021
1090,1250144051,1250144051,Wish,Barbara O'Connor,Children's Books,Growing Up & Facts of Life,USD,4.41,7.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,11.39,4.7,10216,206,ATVPDKIKX0DER,Amazon,12/21/2021
1091,0515144312,9780515144314,Without Fail,Lee Child,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,4.5,9.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,14.97,4.6,10542,15422,ATVPDKIKX0DER,Amazon,12/21/2021
1092,0345396812,0345396812,Women Who Run With The Wolves,Clarissa Pinkola Estes,Politics & Social Sciences,Social Sciences,USD,17.99,20,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,39,4.7,10746,28452,ATVPDKIKX0DER,VMG Books & Media,12/21/2021
1093,0375869026,0375969020,Wonder,R. J. Palacio,Children's Books,Growing Up & Facts of Life,USD,9.99,16.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,16.92,4.8,32482,1371,ATVPDKIKX0DER,AP Books and More,12/21/2021
1094,B00C9M7P5K,,Wool,"Hugh Howey (Author), Amanda Sayle (Narrator), Audible Studios (Publisher) & 0 more",Science Fiction & Fantasy,Science Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Hardcover ,14.79,Paperback ,9.99,4.6,17034,7586,,Amazon,12/21/2021
1095,0765326361,0765326361,Words Of Radiance,Brandon Sanderson,Literature & Fiction,Action & Adventure,USD,25.96,37.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Paperback ,15.99,4.9,18070,7905,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
1096,1450805752,1450805752,World Of Eric Carle Around The Farm Animal 30 Button Sound Book Great For First Words Pi Kids,"by Editors of Publications International (Editor), Eric Carle (Illustrator)",Children's Books,"Activities, Crafts & Games",USD,12.13,16.98,www.amazon.com,,NA,,NA,,NA,4.8,13723,42,ATVPDKIKX0DER,Amazon Warehouse,12/21/2021
1097,0451228375,0446556815,World Without End,Ken Follett,Literature & Fiction,Fiction,USD,7.81,10.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,16.25,4.7,12128,28569,ATVPDKIKX0DER,giggil,12/21/2021
1098,0143131664,0143131664,Wreck This Journal,Keri Smith,"Crafts, Hobbies & Home",Crafts & Hobbies,USD,9.59,16,www.amazon.com,Spiral-bound ,18.99,,NA,,NA,4.7,17424,37,ATVPDKIKX0DER,Media Relay LLC,12/21/2021
1099,0399161945,0399161945,Wreck This Journal Expanded Edition,Keri Smith,"Crafts, Hobbies & Home",Crafts & Hobbies,USD,10.29,15,www.amazon.com,,NA,,NA,,NA,4.7,10211,223,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
1100,1419739034,1419739034,Wrecking Ball,Jeff Kinney,Children's Books,Growing Up & Facts of Life,USD,7.75,14.99,www.amazon.com,Kindle & comiXology ,7.36,Audiobook ,0,Paperback ,9.76,4.9,16892,437,ATVPDKIKX0DER,ZBK Books,12/21/2021
1101,0385344430,0385344430,Written In My Own Heart S Blood,Diana Gabaldon,Science Fiction & Fantasy,Fantasy,USD,23.16,35,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,14.92,4.8,23889,14433,ATVPDKIKX0DER,Momma's Media,12/21/2021
1102,0141439556,0141439556,Wuthering Heights,Emily Brontë,Literature & Fiction,Fiction,USD,6.19,8,www.amazon.com,Kindle ,0.99,Audiobook ,0,Hardcover ,10.99,4.6,13451,4610,ATVPDKIKX0DER,SpotlightBooks,12/21/2021
1103,1926444256,1926444256,Wuthering Heights Emily Bronte Classic Novel Ribbon Page Marker Perfect For Gifting,"by Emily Bronte (Author), Paper Mill Press (Author)",Literature & Fiction,Dramas & Plays,USD,9.04,14.99,www.amazon.com,Kindle ,0.99,Audiobook ,0,Hardcover ,10.99,4.6,13451,1248792,A2E8L0E8G9VTFN,BookOutlet USABookOutlet USAMartistore,12/21/2021
1104,0786966114,078696611,Xanathar S Guide To Everything,Wizards RPG Team,Literature & Fiction,Action & Adventure,USD,31.49,49.95,www.amazon.com,,NA,,NA,,NA,4.9,18906,,ATVPDKIKX0DER,bellwetherbooks,12/21/2021
1105,1250122961,1250122961,Year One,Nora Roberts,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,10.83,17.99,www.amazon.com,Kindle ,8.99,Audiobook ,0,Hardcover ,17.77,4.6,10850,14107,A3HMVO0974R9WW,Read All About It BooksRead All About It BooksLiquidationFactor,12/21/2021
1106,1477824758,1477824758,Yellow Crocus,Laila Ibrahim,Literature & Fiction,United States,USD,6.99,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,MP3 CD ,9.29,4.6,20041,46804,ATVPDKIKX0DER,Traders Connect,12/21/2021
1107,0762447699,9780762447695,You Are A Badass,Jen Sincero,Self-Help,Happiness,USD,8.45,17,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,15.5,4.7,31132,231,ATVPDKIKX0DER,LOT 27,12/21/2021
